source,target,amount,is_fraud_edge
15032_american express_credit,6585_mastercard_debit,154.5512,0
15032_american express_credit,7508_visa_debit,154.5512,0
15042_X_X,13832_mastercard_debit,70.28178947368421,0
15042_X_X,14276_mastercard_credit,70.28178947368421,0
15042_X_X,1487_mastercard_debit,70.28178947368421,0
15042_X_X,15042_visa_credit,127.136,0
15042_X_X,15885_visa_debit,70.28178947368421,0
15042_X_X,16136_visa_debit,70.28178947368421,0
15042_X_X,17022_mastercard_credit,70.28178947368421,0
15042_X_X,1722_mastercard_debit,70.28178947368421,0
15042_X_X,18301_mastercard_credit,70.28178947368421,0
15042_X_X,1976_visa_credit,70.28178947368421,0
15042_X_X,2256_visa_credit,70.28178947368421,0
15042_X_X,3154_mastercard_debit,70.28178947368421,0
15042_X_X,4606_visa_credit,70.28178947368421,0
15042_X_X,5583_visa_credit,70.28178947368421,0
15042_X_X,5812_mastercard_debit,70.28178947368421,0
15042_X_X,8755_mastercard_credit,70.28178947368421,0
15042_X_X,9026_visa_credit,70.28178947368421,0
15042_X_X,9635_X_X,70.28178947368421,0
15042_X_X,9917_visa_debit,70.28178947368421,0
15042_visa_credit,10568_visa_credit,90.31810526315789,0
15042_visa_credit,12823_visa_credit,106.28057142857142,0
15042_visa_credit,13832_mastercard_debit,90.31810526315789,0
15042_visa_credit,15042_X_X,127.136,0
15042_visa_credit,15885_visa_debit,90.31810526315789,0
15042_visa_credit,16075_mastercard_credit,90.31810526315789,0
15042_visa_credit,16136_visa_debit,90.31810526315789,0
15042_visa_credit,2256_visa_credit,90.31810526315789,0
15042_visa_credit,2650_mastercard_debit,13.4252,0
15042_visa_credit,3154_mastercard_debit,90.31810526315789,0
15042_visa_credit,3901_mastercard_credit,106.28057142857142,0
15042_visa_credit,4461_mastercard_debit,90.31810526315789,0
15042_visa_credit,4468_mastercard_debit,90.31810526315789,0
15042_visa_credit,4504_mastercard_credit,106.28057142857142,0
15042_visa_credit,4868_mastercard_credit,90.31810526315789,0
15042_visa_credit,5194_mastercard_credit,90.31810526315789,0
15042_visa_credit,5812_mastercard_debit,106.28057142857142,0
15042_visa_credit,5943_visa_debit,90.31810526315789,0
15042_visa_credit,7255_visa_credit,106.28057142857142,0
15042_visa_credit,8755_mastercard_credit,90.31810526315789,0
15042_visa_credit,9026_visa_credit,90.31810526315789,0
15042_visa_credit,9300_visa_debit,90.31810526315789,0
15042_visa_credit,9633_visa_debit,106.28057142857142,0
15050_mastercard_credit,10369_mastercard_credit,44.94720000000001,0
15050_mastercard_credit,1164_visa_debit,44.94720000000001,0
15050_mastercard_credit,15050_mastercard_debit,419.9335,0
15050_mastercard_credit,15885_visa_debit,44.94720000000001,0
15050_mastercard_credit,16103_visa_credit,44.94720000000001,0
15050_mastercard_credit,18301_mastercard_credit,44.94720000000001,0
15050_mastercard_credit,3154_mastercard_debit,44.94720000000001,0
15050_mastercard_credit,4461_mastercard_debit,44.94720000000001,0
15050_mastercard_credit,5812_mastercard_debit,44.94720000000001,0
15050_mastercard_credit,9633_visa_debit,44.94720000000001,0
15050_mastercard_debit,15050_mastercard_credit,419.9335,0
15052_mastercard_credit,17394_visa_credit,49.032333333333334,0
15052_mastercard_credit,17745_visa_debit,49.032333333333334,0
15058_mastercard_debit,14276_mastercard_credit,65.60114285714286,0
15058_mastercard_debit,15066_mastercard_credit,65.60114285714286,0
15058_mastercard_debit,15885_visa_debit,65.60114285714286,0
15058_mastercard_debit,3154_mastercard_debit,65.60114285714286,0
15058_mastercard_debit,5361_mastercard_debit,65.60114285714286,0
15058_mastercard_debit,5583_visa_credit,65.60114285714286,0
15058_mastercard_debit,5812_mastercard_debit,65.60114285714286,0
15058_mastercard_debit,5940_visa_credit,65.60114285714286,0
15058_mastercard_debit,6283_visa_credit,65.60114285714286,0
15058_mastercard_debit,6382_mastercard_credit,65.60114285714286,0
15058_mastercard_debit,7434_visa_credit,65.60114285714286,0
15058_mastercard_debit,9300_visa_debit,65.60114285714286,0
15058_mastercard_debit,9633_visa_debit,65.60114285714286,0
15063_X_X,15063_visa_credit,260034.52800000002,0
15063_visa_credit,10004_visa_credit,97.06485,0
15063_visa_credit,10019_mastercard_debit,109.31110000000001,0
15063_visa_credit,10023_visa_debit,109.31110000000001,0
15063_visa_credit,10024_visa_credit,13584.745,0
15063_visa_credit,10034_american express_credit,641.3055499999999,0
15063_visa_credit,10057_mastercard_debit,287.89615,0
15063_visa_credit,10112_visa_debit,18976.698500000002,0
15063_visa_credit,10142_visa_debit,19077.3565,0
15063_visa_credit,10145_mastercard_credit,480.5903636363637,0
15063_visa_credit,10168_american express_credit,512.649,0
15063_visa_credit,1030_visa_debit,97.06485,0
15063_visa_credit,10313_visa_debit,119.54820000000001,0
15063_visa_credit,10401_visa_debit,62.5345,0
15063_visa_credit,10409_visa_debit,345.0,0
15063_visa_credit,10439_american express_credit,311.38009999999997,0
15063_visa_credit,10447_visa_debit,137.0,0
15063_visa_credit,10476_visa_credit,277.24399999999997,0
15063_visa_credit,10486_mastercard_credit,209663.12849999996,0
15063_visa_credit,10568_visa_credit,410.0233999999999,0
15063_visa_credit,10603_american express_charge card,512.649,0
15063_visa_credit,10605_mastercard_debit,42.5,0
15063_visa_credit,10616_visa_credit,209663.12849999996,0
15063_visa_credit,10652_visa_debit,115.41666666666667,0
15063_visa_credit,10697_visa_debit,195.41155555555557,0
15063_visa_credit,10716_mastercard_credit,114.19424999999998,0
15063_visa_credit,10716_mastercard_debit,114.19424999999998,0
15063_visa_credit,10725_visa_credit,66.66178947368421,0
15063_visa_credit,10740_mastercard_credit,121.35439999999998,0
15063_visa_credit,10778_visa_credit,115.6077,0
15063_visa_credit,10800_visa_debit,195.41155555555557,0
15063_visa_credit,10859_mastercard_debit,115.41666666666667,0
15063_visa_credit,10876_visa_credit,410.0233999999999,0
15063_visa_credit,11074_visa_credit,75.6343,0
15063_visa_credit,11078_mastercard_debit,10483.672,0
15063_visa_credit,11100_visa_debit,4733.8085,0
15063_visa_credit,11106_visa_credit,512.649,0
15063_visa_credit,11151_visa_debit,121.35439999999998,0
15063_visa_credit,11157_visa_debit,175.0,0
15063_visa_credit,11162_mastercard_debit,266.09933333333333,0
15063_visa_credit,11199_mastercard_credit,4733.8085,0
15063_visa_credit,11201_visa_debit,266.15625000000006,0
15063_visa_credit,11207_visa_debit,7280.755,0
15063_visa_credit,11218_visa_debit,7280.755,0
15063_visa_credit,11228_visa_credit,114.19424999999998,0
15063_visa_credit,11272_visa_debit,266.09933333333333,0
15063_visa_credit,11319_visa_credit,109.31110000000001,0
15063_visa_credit,11349_mastercard_debit,641.3055499999999,0
15063_visa_credit,11388_visa_debit,277.5231764705882,0
15063_visa_credit,11454_visa_debit,100.0,0
15063_visa_credit,11491_american express_credit,13584.745,0
15063_visa_credit,11492_mastercard_credit,4733.8085,0
15063_visa_credit,11555_visa_credit,119.54820000000001,0
15063_visa_credit,11590_visa_debit,775.23565,0
15063_visa_credit,11624_visa_debit,121.35439999999998,0
15063_visa_credit,11653_mastercard_credit,18976.698500000002,0
15063_visa_credit,11666_visa_debit,10483.672,0
15063_visa_credit,11735_visa_credit,121.35439999999998,0
15063_visa_credit,11837_visa_credit,311.38009999999997,0
15063_visa_credit,11839_visa_debit,28086.181999999993,0
15063_visa_credit,11862_visa_credit,75.6343,0
15063_visa_credit,11919_mastercard_debit,600.21295,0
15063_visa_credit,11925_visa_debit,28086.181999999993,0
15063_visa_credit,1205_american express_credit,512.649,0
15063_visa_credit,12063_visa_debit,345.0,0
15063_visa_credit,12116_mastercard_credit,266.09933333333333,0
15063_visa_credit,12133_mastercard_credit,97.06485,0
15063_visa_credit,1214_visa_credit,287.89615,0
15063_visa_credit,12172_visa_debit,393.5,0
15063_visa_credit,12253_visa_credit,119.54820000000001,0
15063_visa_credit,12329_mastercard_debit,75.6343,0
15063_visa_credit,12498_mastercard_credit,266.15625000000006,0
15063_visa_credit,12501_visa_debit,480.5903636363637,0
15063_visa_credit,12538_mastercard_debit,4733.8085,0
15063_visa_credit,12544_visa_debit,35055.8425,0
15063_visa_credit,12547_visa_credit,266.15625000000006,0
15063_visa_credit,12569_visa_debit,95.0,0
15063_visa_credit,12570_visa_debit,66.66178947368421,0
15063_visa_credit,12577_visa_debit,393.5,0
15063_visa_credit,12581_visa_debit,512.649,0
15063_visa_credit,12598_visa_debit,81.42925000000001,0
15063_visa_credit,12631_visa_debit,311.38009999999997,0
15063_visa_credit,12686_visa_debit,99.25,0
15063_visa_credit,12695_visa_debit,35055.8425,0
15063_visa_credit,12778_mastercard_credit,410.0233999999999,0
15063_visa_credit,12789_visa_debit,15817.888,0
15063_visa_credit,12839_visa_debit,28086.181999999993,0
15063_visa_credit,1284_visa_debit,42.5,0
15063_visa_credit,12857_visa_debit,66.66178947368421,0
15063_visa_credit,12895_visa_debit,5682.564,0
15063_visa_credit,12911_mastercard_debit,345.0,0
15063_visa_credit,12932_visa_debit,7280.755,0
15063_visa_credit,12955_visa_debit,121.35439999999998,0
15063_visa_credit,13052_visa_debit,175.0,0
15063_visa_credit,13088_visa_debit,195.41155555555557,0
15063_visa_credit,13108_visa_debit,141.66666666666666,0
15063_visa_credit,13111_mastercard_credit,166.66666666666666,0
15063_visa_credit,13143_mastercard_credit,195.41155555555557,0
15063_visa_credit,13152_visa_debit,195.41155555555557,0
15063_visa_credit,13240_visa_credit,195.41155555555557,0
15063_visa_credit,13260_visa_debit,287.89615,0
15063_visa_credit,13275_american express_credit,5531.9978,0
15063_visa_credit,1333_visa_credit,721.17235,0
15063_visa_credit,13351_visa_debit,277.24399999999997,0
15063_visa_credit,13462_visa_debit,10483.672,0
15063_visa_credit,13481_mastercard_debit,115.6077,0
15063_visa_credit,13501_visa_debit,115.41666666666667,0
15063_visa_credit,13514_visa_credit,195.41155555555557,0
15063_visa_credit,13526_visa_credit,28086.181999999993,0
15063_visa_credit,13528_visa_debit,277.24399999999997,0
15063_visa_credit,13676_visa_debit,66.66178947368421,0
15063_visa_credit,13767_visa_credit,56.74475,0
15063_visa_credit,13780_visa_debit,66.66178947368421,0
15063_visa_credit,13832_mastercard_debit,410.0233999999999,0
15063_visa_credit,13837_american express_credit,13584.745,0
15063_visa_credit,13844_visa_credit,10483.672,0
15063_visa_credit,13882_american express_credit,277.5231764705882,0
15063_visa_credit,13929_american express_credit,287.89615,0
15063_visa_credit,13978_visa_credit,345.0,0
15063_visa_credit,14035_visa_debit,109.31110000000001,0
15063_visa_credit,14076_visa_credit,119.54820000000001,0
15063_visa_credit,1407_visa_debit,277.5231764705882,0
15063_visa_credit,14080_visa_debit,345.0,0
15063_visa_credit,1410_mastercard_debit,345.0,0
15063_visa_credit,14128_mastercard_credit,109.31110000000001,0
15063_visa_credit,14182_mastercard_credit,7280.755,0
15063_visa_credit,14276_mastercard_credit,97.06485,0
15063_visa_credit,14290_visa_debit,19077.3565,0
15063_visa_credit,14308_visa_credit,56.74475,0
15063_visa_credit,14318_visa_credit,393.5,0
15063_visa_credit,1431_visa_debit,10483.672,0
15063_visa_credit,14326_american express_credit,721.17235,0
15063_visa_credit,14376_mastercard_credit,5531.9978,0
15063_visa_credit,14479_visa_credit,19077.3565,0
15063_visa_credit,14502_visa_debit,19077.3565,0
15063_visa_credit,14525_visa_debit,175.0,0
15063_visa_credit,14574_mastercard_credit,775.23565,0
15063_visa_credit,14649_visa_debit,277.24399999999997,0
15063_visa_credit,14662_visa_debit,277.24399999999997,0
15063_visa_credit,14685_visa_debit,345.0,0
15063_visa_credit,14823_visa_debit,114.19424999999998,0
15063_visa_credit,1486_visa_debit,277.24399999999997,0
15063_visa_credit,14956_visa_debit,114.19424999999998,0
15063_visa_credit,15007_visa_credit,721.17235,0
15063_visa_credit,15063_X_X,260034.52800000002,0
15063_visa_credit,15066_mastercard_credit,209663.12849999996,0
15063_visa_credit,15111_mastercard_debit,775.23565,0
15063_visa_credit,15176_mastercard_credit,114.19424999999998,0
15063_visa_credit,15207_american express_credit,600.21295,0
15063_visa_credit,15220_american express_credit,137.0,0
15063_visa_credit,15226_american express_credit,287.89615,0
15063_visa_credit,15286_visa_credit,10483.672,0
15063_visa_credit,1532_mastercard_debit,393.5,0
15063_visa_credit,15359_mastercard_credit,277.24399999999997,0
15063_visa_credit,15406_visa_credit,195.41155555555557,0
15063_visa_credit,1545_mastercard_debit,97.06485,0
15063_visa_credit,15497_visa_debit,209663.12849999996,0
15063_visa_credit,15509_american express_credit,175.0,0
15063_visa_credit,15511_mastercard_credit,138.88888888888889,0
15063_visa_credit,1553_visa_credit,177.14285714285714,0
15063_visa_credit,1554_visa_debit,600.21295,0
15063_visa_credit,15553_mastercard_debit,4733.8085,0
15063_visa_credit,1556_mastercard_debit,266.09933333333333,0
15063_visa_credit,15757_visa_debit,209663.12849999996,0
15063_visa_credit,15765_mastercard_credit,480.5903636363637,0
15063_visa_credit,15815_visa_debit,7280.755,0
15063_visa_credit,15851_mastercard_credit,125.0,0
15063_visa_credit,15863_visa_debit,18976.698500000002,0
15063_visa_credit,15885_visa_debit,13584.745,0
15063_visa_credit,15890_visa_debit,97.06485,0
15063_visa_credit,16029_visa_debit,345.0,0
15063_visa_credit,16062_mastercard_credit,81.42925000000001,0
15063_visa_credit,16064_visa_debit,65.0,0
15063_visa_credit,16070_visa_debit,114.19424999999998,0
15063_visa_credit,16075_mastercard_credit,209663.12849999996,0
15063_visa_credit,16132_visa_debit,209663.12849999996,0
15063_visa_credit,16136_visa_debit,266.15625000000006,0
15063_visa_credit,16196_american express_credit,287.89615,0
15063_visa_credit,16255_mastercard_credit,266.09933333333333,0
15063_visa_credit,16326_visa_credit,25730.4,0
15063_visa_credit,16498_mastercard_debit,287.89615,0
15063_visa_credit,16521_mastercard_debit,4733.8085,0
15063_visa_credit,1661_visa_debit,18976.698500000002,0
15063_visa_credit,16657_visa_debit,137.0,0
15063_visa_credit,16659_visa_credit,35055.8425,0
15063_visa_credit,16661_visa_debit,35055.8425,0
15063_visa_credit,16746_mastercard_credit,266.15625000000006,0
15063_visa_credit,1675_visa_debit,66.66178947368421,0
15063_visa_credit,16783_visa_debit,4733.8085,0
15063_visa_credit,16786_mastercard_debit,109.31110000000001,0
15063_visa_credit,16840_mastercard_credit,66.66178947368421,0
15063_visa_credit,16849_mastercard_credit,5531.9978,0
15063_visa_credit,16858_visa_debit,15817.888,0
15063_visa_credit,16865_visa_debit,287.89615,0
15063_visa_credit,16873_visa_credit,115.6077,0
15063_visa_credit,16930_visa_debit,18976.698500000002,0
15063_visa_credit,17000_visa_debit,480.5903636363637,0
15063_visa_credit,1700_mastercard_credit,195.41155555555557,0
15063_visa_credit,1702_visa_debit,277.24399999999997,0
15063_visa_credit,17055_mastercard_debit,175.0,0
15063_visa_credit,17139_visa_debit,4733.8085,0
15063_visa_credit,17147_mastercard_credit,157.18435,0
15063_visa_credit,17185_discover_debit,107.35666666666665,0
15063_visa_credit,17188_visa_debit,209663.12849999996,0
15063_visa_credit,1724_visa_credit,35055.8425,0
15063_visa_credit,17286_visa_credit,7280.755,0
15063_visa_credit,17306_american express_credit,277.5231764705882,0
15063_visa_credit,17347_visa_credit,97.06485,0
15063_visa_credit,1737_visa_debit,119.54820000000001,0
15063_visa_credit,17399_mastercard_debit,138.88888888888889,0
15063_visa_credit,17480_visa_credit,28086.181999999993,0
15063_visa_credit,17489_visa_debit,15817.888,0
15063_visa_credit,17514_visa_debit,115.6077,0
15063_visa_credit,17641_visa_credit,512.649,0
15063_visa_credit,17677_american express_credit,114.19424999999998,0
15063_visa_credit,17698_visa_credit,287.89615,0
15063_visa_credit,17746_discover_debit,287.89615,0
15063_visa_credit,17756_mastercard_debit,7280.755,0
15063_visa_credit,17854_american express_credit,109.31110000000001,0
15063_visa_credit,17868_visa_debit,775.23565,0
15063_visa_credit,17947_visa_credit,5531.9978,0
15063_visa_credit,17966_mastercard_debit,138.88888888888889,0
15063_visa_credit,17971_visa_credit,56.74475,0
15063_visa_credit,18018_mastercard_debit,512.649,0
15063_visa_credit,18078_mastercard_credit,114.19424999999998,0
15063_visa_credit,18132_mastercard_debit,195.41155555555557,0
15063_visa_credit,18156_visa_debit,121.35439999999998,0
15063_visa_credit,18178_mastercard_debit,18976.698500000002,0
15063_visa_credit,18227_visa_credit,115.6077,0
15063_visa_credit,18268_visa_credit,35055.8425,0
15063_visa_credit,18375_visa_credit,7280.755,0
15063_visa_credit,1858_american express_credit,175.0,0
15063_visa_credit,1893_mastercard_credit,114.19424999999998,0
15063_visa_credit,1943_mastercard_credit,157.18435,0
15063_visa_credit,1976_visa_credit,157.18435,0
15063_visa_credit,2115_mastercard_credit,81.42925000000001,0
15063_visa_credit,2120_mastercard_credit,277.24399999999997,0
15063_visa_credit,2201_american express_credit,277.5231764705882,0
15063_visa_credit,2233_american express_credit,641.3055499999999,0
15063_visa_credit,2249_visa_credit,10483.672,0
15063_visa_credit,2256_visa_credit,266.15625000000006,0
15063_visa_credit,2329_mastercard_credit,56.74475,0
15063_visa_credit,2333_visa_debit,18976.698500000002,0
15063_visa_credit,2437_mastercard_debit,600.21295,0
15063_visa_credit,2455_visa_credit,209663.12849999996,0
15063_visa_credit,2480_mastercard_credit,4733.8085,0
15063_visa_credit,2482_american express_credit,115.6077,0
15063_visa_credit,2552_visa_debit,5682.564,0
15063_visa_credit,2555_mastercard_credit,375.0,0
15063_visa_credit,2597_visa_debit,345.0,0
15063_visa_credit,2608_mastercard_debit,175.0,0
15063_visa_credit,2616_discover_credit,209663.12849999996,0
15063_visa_credit,2744_visa_debit,209663.12849999996,0
15063_visa_credit,2755_mastercard_credit,137.0,0
15063_visa_credit,2772_visa_debit,311.38009999999997,0
15063_visa_credit,2788_visa_debit,114.19424999999998,0
15063_visa_credit,2790_visa_debit,121.35439999999998,0
15063_visa_credit,2803_visa_debit,209663.12849999996,0
15063_visa_credit,2884_visa_debit,209663.12849999996,0
15063_visa_credit,2903_mastercard_credit,10483.672,0
15063_visa_credit,2920_visa_debit,5682.564,0
15063_visa_credit,2971_visa_debit,66.66178947368421,0
15063_visa_credit,2984_american express_credit,311.38009999999997,0
15063_visa_credit,3033_visa_credit,266.09933333333333,0
15063_visa_credit,3055_mastercard_debit,28086.181999999993,0
15063_visa_credit,3149_visa_credit,99.25,0
15063_visa_credit,3154_mastercard_debit,311.38009999999997,0
15063_visa_credit,3178_visa_debit,311.38009999999997,0
15063_visa_credit,3181_visa_debit,107.35666666666665,0
15063_visa_credit,3278_visa_debit,512.649,0
15063_visa_credit,3334_visa_credit,157.18435,0
15063_visa_credit,3353_visa_debit,99.25,0
15063_visa_credit,3474_visa_debit,7280.755,0
15063_visa_credit,3502_mastercard_debit,345.0,0
15063_visa_credit,3576_visa_debit,4733.8085,0
15063_visa_credit,3637_mastercard_debit,119.54820000000001,0
15063_visa_credit,3643_visa_credit,641.3055499999999,0
15063_visa_credit,3670_visa_debit,15817.888,0
15063_visa_credit,3682_visa_credit,35055.8425,0
15063_visa_credit,3702_visa_debit,75.6343,0
15063_visa_credit,3710_visa_debit,775.23565,0
15063_visa_credit,3821_mastercard_credit,35055.8425,0
15063_visa_credit,3900_visa_credit,311.38009999999997,0
15063_visa_credit,3934_american express_credit,393.5,0
15063_visa_credit,4067_mastercard_debit,28086.181999999993,0
15063_visa_credit,4141_mastercard_credit,475.0,0
15063_visa_credit,4153_visa_debit,141.66666666666666,0
15063_visa_credit,4199_american express_credit,277.24399999999997,0
15063_visa_credit,4272_visa_debit,209663.12849999996,0
15063_visa_credit,4285_visa_debit,56.74475,0
15063_visa_credit,4310_visa_debit,775.23565,0
15063_visa_credit,4388_mastercard_credit,119.54820000000001,0
15063_visa_credit,4395_mastercard_credit,56.74475,0
15063_visa_credit,4425_mastercard_credit,13584.745,0
15063_visa_credit,4436_visa_debit,109.31110000000001,0
15063_visa_credit,4461_mastercard_debit,311.38009999999997,0
15063_visa_credit,4467_mastercard_credit,121.35439999999998,0
15063_visa_credit,4497_mastercard_credit,177.14285714285714,0
15063_visa_credit,4504_mastercard_credit,119.54820000000001,0
15063_visa_credit,4508_visa_credit,114.19424999999998,0
15063_visa_credit,4738_visa_credit,109.31110000000001,0
15063_visa_credit,4766_visa_debit,4733.8085,0
15063_visa_credit,4908_mastercard_debit,177.14285714285714,0
15063_visa_credit,5033_mastercard_debit,115.6077,0
15063_visa_credit,5088_american express_credit,75.6343,0
15063_visa_credit,5124_visa_debit,138.88888888888889,0
15063_visa_credit,5129_american express_credit,5531.9978,0
15063_visa_credit,5137_visa_debit,18976.698500000002,0
15063_visa_credit,5262_mastercard_debit,10483.672,0
15063_visa_credit,5287_visa_debit,28086.181999999993,0
15063_visa_credit,5313_mastercard_debit,277.24399999999997,0
15063_visa_credit,5347_mastercard_debit,266.15625000000006,0
15063_visa_credit,5372_visa_debit,19077.3565,0
15063_visa_credit,5409_visa_credit,600.21295,0
15063_visa_credit,5552_mastercard_debit,95.0,0
15063_visa_credit,5580_visa_debit,287.89615,0
15063_visa_credit,5583_visa_credit,81.42925000000001,0
15063_visa_credit,5595_visa_debit,266.15625000000006,0
15063_visa_credit,5596_mastercard_debit,115.41666666666667,0
15063_visa_credit,5705_visa_credit,66.66178947368421,0
15063_visa_credit,5713_visa_credit,68.7606,0
15063_visa_credit,5772_visa_debit,68.7606,0
15063_visa_credit,5812_mastercard_debit,266.15625000000006,0
15063_visa_credit,5909_american express_credit,5531.9978,0
15063_visa_credit,5938_visa_credit,66.66178947368421,0
15063_visa_credit,5951_visa_debit,18976.698500000002,0
15063_visa_credit,5968_american express_credit,5531.9978,0
15063_visa_credit,5986_mastercard_debit,10483.672,0
15063_visa_credit,6019_visa_credit,209663.12849999996,0
15063_visa_credit,6053_mastercard_debit,7280.755,0
15063_visa_credit,6054_discover_credit,475.0,0
15063_visa_credit,6070_visa_debit,5682.564,0
15063_visa_credit,6102_mastercard_debit,277.5231764705882,0
15063_visa_credit,6108_mastercard_debit,75.6343,0
15063_visa_credit,6209_mastercard_credit,137.0,0
15063_visa_credit,6344_discover_credit,480.5903636363637,0
15063_visa_credit,6369_visa_debit,166.66666666666666,0
15063_visa_credit,6385_visa_debit,311.38009999999997,0
15063_visa_credit,6401_american express_credit,61.0,0
15063_visa_credit,6447_mastercard_debit,177.14285714285714,0
15063_visa_credit,6474_mastercard_credit,287.89615,0
15063_visa_credit,6542_visa_debit,7280.755,0
15063_visa_credit,6544_visa_credit,157.18435,0
15063_visa_credit,6564_visa_debit,7280.755,0
15063_visa_credit,6605_american express_credit,345.0,0
15063_visa_credit,6635_visa_debit,277.5231764705882,0
15063_visa_credit,6697_visa_debit,209663.12849999996,0
15063_visa_credit,6700_mastercard_debit,56.74475,0
15063_visa_credit,6704_american express_credit,175.0,0
15063_visa_credit,6707_visa_credit,5531.9978,0
15063_visa_credit,6741_visa_credit,25730.4,0
15063_visa_credit,6832_visa_credit,266.09933333333333,0
15063_visa_credit,6855_visa_debit,15817.888,0
15063_visa_credit,6883_mastercard_credit,56.74475,0
15063_visa_credit,6894_mastercard_debit,56.74475,0
15063_visa_credit,6924_mastercard_debit,109.31110000000001,0
15063_visa_credit,6933_mastercard_debit,277.24399999999997,0
15063_visa_credit,6952_visa_debit,393.5,0
15063_visa_credit,7005_visa_debit,345.0,0
15063_visa_credit,7157_visa_credit,480.5903636363637,0
15063_visa_credit,7207_visa_debit,115.6077,0
15063_visa_credit,7279_mastercard_credit,157.18435,0
15063_visa_credit,7314_american express_credit,775.23565,0
15063_visa_credit,7324_visa_debit,50.2774,0
15063_visa_credit,7366_mastercard_credit,311.38009999999997,0
15063_visa_credit,7410_mastercard_debit,10483.672,0
15063_visa_credit,7468_mastercard_debit,115.41666666666667,0
15063_visa_credit,7508_visa_debit,18976.698500000002,0
15063_visa_credit,7511_visa_debit,277.24399999999997,0
15063_visa_credit,7540_american express_credit,175.0,0
15063_visa_credit,7585_visa_credit,209663.12849999996,0
15063_visa_credit,7664_visa_debit,475.0,0
15063_visa_credit,7676_visa_debit,209663.12849999996,0
15063_visa_credit,7709_american express_credit,393.5,0
15063_visa_credit,7720_mastercard_debit,775.23565,0
15063_visa_credit,7790_mastercard_credit,42.5,0
15063_visa_credit,7800_visa_debit,119.54820000000001,0
15063_visa_credit,7815_mastercard_debit,480.5903636363637,0
15063_visa_credit,7826_mastercard_debit,7280.755,0
15063_visa_credit,7841_visa_debit,115.6077,0
15063_visa_credit,7861_visa_credit,157.18435,0
15063_visa_credit,7865_american express_credit,119.54820000000001,0
15063_visa_credit,7903_american express_credit,166.66666666666666,0
15063_visa_credit,7919_mastercard_debit,209663.12849999996,0
15063_visa_credit,7970_visa_debit,15817.888,0
15063_visa_credit,8060_visa_debit,277.24399999999997,0
15063_visa_credit,8087_mastercard_credit,81.42925000000001,0
15063_visa_credit,8109_visa_debit,512.649,0
15063_visa_credit,8113_visa_debit,19077.3565,0
15063_visa_credit,8260_american express_credit,641.3055499999999,0
15063_visa_credit,8320_visa_debit,4733.8085,0
15063_visa_credit,8345_visa_credit,410.0233999999999,0
15063_visa_credit,8397_mastercard_debit,61.0,0
15063_visa_credit,8406_visa_debit,512.649,0
15063_visa_credit,8416_american express_credit,157.18435,0
15063_visa_credit,8436_visa_credit,157.18435,0
15063_visa_credit,8511_visa_debit,512.649,0
15063_visa_credit,8519_mastercard_debit,512.649,0
15063_visa_credit,8606_mastercard_debit,137.0,0
15063_visa_credit,8695_visa_credit,721.17235,0
15063_visa_credit,8718_visa_debit,10483.672,0
15063_visa_credit,8727_mastercard_credit,107.35666666666665,0
15063_visa_credit,8755_mastercard_credit,266.15625000000006,0
15063_visa_credit,8911_visa_credit,10483.672,0
15063_visa_credit,9002_visa_debit,512.649,0
15063_visa_credit,9014_mastercard_credit,277.5231764705882,0
15063_visa_credit,9026_visa_credit,157.18435,0
15063_visa_credit,9043_visa_credit,721.17235,0
15063_visa_credit,9112_visa_debit,393.5,0
15063_visa_credit,9138_visa_credit,475.0,0
15063_visa_credit,9239_visa_credit,195.41155555555557,0
15063_visa_credit,9300_visa_debit,266.15625000000006,0
15063_visa_credit,9303_visa_debit,121.35439999999998,0
15063_visa_credit,9306_visa_debit,19077.3565,0
15063_visa_credit,9316_visa_credit,97.06485,0
15063_visa_credit,9343_mastercard_credit,721.17235,0
15063_visa_credit,9350_visa_credit,28086.181999999993,0
15063_visa_credit,9363_mastercard_debit,28086.181999999993,0
15063_visa_credit,9450_visa_debit,7280.755,0
15063_visa_credit,9500_visa_debit,35055.8425,0
15063_visa_credit,9515_visa_debit,10483.672,0
15063_visa_credit,9571_american express_credit,97.06485,0
15063_visa_credit,9582_american express_credit,175.0,0
15063_visa_credit,9596_mastercard_debit,775.23565,0
15063_visa_credit,9633_visa_debit,641.3055499999999,0
15063_visa_credit,9656_visa_debit,410.0233999999999,0
15063_visa_credit,9684_mastercard_credit,75.6343,0
15063_visa_credit,9749_visa_credit,10483.672,0
15063_visa_credit,9772_visa_debit,115.6077,0
15063_visa_credit,9803_visa_credit,25730.4,0
15063_visa_credit,9917_visa_debit,410.0233999999999,0
15063_visa_credit,9973_mastercard_debit,66.66178947368421,0
15063_visa_credit,9982_mastercard_credit,175.0,0
15063_visa_credit,9986_visa_debit,56.74475,0
15066_X_X,15066_mastercard_credit,833674.1915000001,0
15066_mastercard_credit,10004_visa_credit,492.8175,0
15066_mastercard_credit,10023_visa_debit,160703.89575,0
15066_mastercard_credit,10024_visa_credit,13584.745,0
15066_mastercard_credit,10034_american express_credit,641.3055499999999,0
15066_mastercard_credit,10057_mastercard_debit,65831.8005,0
15066_mastercard_credit,10075_mastercard_debit,65831.8005,0
15066_mastercard_credit,10104_mastercard_debit,18514.0745,0
15066_mastercard_credit,10112_visa_debit,28959.866499999996,0
