node_id,account_age_days,balance_mean,balance_std,tx_count,is_fraud,tx_velocity_7d,fan_out_ratio,amount_entropy,risky_email,device_mobile,device_consistency,addr_entropy,d_gap_mean,card_network_risk,product_code_risk,international_flag,second_hop_fraud_rate,pagerank,in_out_ratio,reciprocity_score,ring_membership,ring_volume,community_fraud_rate,community_id
10448_visa_debit,31.0,2161.0,0.0,1,0,1,0.5,0.0,0.3,0.0,1.0,-0.0,15.2,0.3,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,704
10449_visa_credit,0.0,54.569,0.0,1,0,1,0.0,0.0,0.3,1.0,0.0,-0.0,0.0,0.3,0.5,1.0,0.0,6.022410281293852e-05,0.9999999812522127,0.9333333333333333,0,0.0,0.3321637426900585,1
10450_visa_debit,52.35714285714285,71.66785714285714,51.77569078818173,14,0,2,0.1333333333333333,2.120952031026404,0.2714285714285714,0.0,1.0,0.74959525725948,61.2,0.2999999999999999,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,705
10454_visa_debit,39.61904761904762,62.26309523809524,38.5354573175619,42,0,3,0.2790697674418604,2.9002152680073694,0.2571428571428571,0.0,1.0,3.074746938965557,36.28095238095238,0.3,0.0999999999999999,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,706
10456_visa_debit,90.6,81.78999999999999,58.17534271493379,5,0,1,0.1666666666666666,1.3709505944546687,0.22,0.0,0.8,-0.0,36.56,0.3,0.22,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,707
10457_visa_debit,0.0,109.0,0.0,1,0,1,0.5,0.0,0.3,0.0,1.0,-0.0,0.0,0.3,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,708
10458_visa_credit,324.9375,644.55625,426.45179910317336,16,0,1,0.2941176470588235,1.7169171866886992,0.275,0.0625,0.875,1.6737949406953985,163.8875,0.3,0.1625,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,709
10459_american express_credit,16.666666666666668,105.55555555555556,46.39803635691685,9,0,4,0.4,1.6577427265048887,0.3,0.3333333333333333,0.7777777777777778,1.4466166676282082,6.666666666666667,0.2,0.6111111111111112,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,710
1045_visa_credit,0.0,16.6,0.0,1,1,1,0.0,0.0,0.3,1.0,0.0,-0.0,0.0,0.3,0.5,0.0,0.0,5.532939203579418e-05,0.9999999953986919,0.95,0,0.0,0.3321637426900585,1
10460_mastercard_debit,16.2,89.15599999999999,58.05447407392474,10,0,1,0.0909090909090909,2.046439344671016,0.4599999999999999,0.0,1.0,-0.0,22.78,0.2999999999999999,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,711
10461_mastercard_debit,296.46153846153845,96.89230769230768,51.76748434970967,13,0,3,0.0714285714285714,2.661226256269789,0.2076923076923076,0.0,1.0,-0.0,161.3230769230769,0.2999999999999999,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,712
10462_visa_debit,226.1818181818182,120.77272727272728,82.20563876921426,33,0,6,0.0294117647058823,2.200991273243688,0.3090909090909091,0.0,1.0,-0.0,124.77575757575758,0.3,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,713
10464_american express_credit,0.0,300.0,0.0,1,0,1,0.5,0.0,0.3,0.0,0.0,-0.0,0.0,0.2,0.7,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,714
10465_visa_credit,0.0,75.0,0.0,1,0,1,0.5,0.0,0.3,0.0,0.0,-0.0,0.0,0.3,0.3,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,715
10466_visa_debit,0.0,160.995,86.25995623694693,2,0,1,0.3333333333333333,1.0,0.4499999999999999,0.0,0.5,-0.0,0.0,0.3,0.3999999999999999,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,716
10467_visa_credit,0.0,108.95,0.0,1,0,1,0.5,0.0,0.3,0.0,1.0,-0.0,3.8,0.3,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,717
10468_mastercard_debit,0.0,50.333333333333336,36.363901514184825,3,0,1,0.25,0.9182958340544896,0.3999999999999999,0.3333333333333333,0.6666666666666667,-0.0,0.0,0.3,0.1666666666666666,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,718
10469_discover_credit,0.0,59.0,0.0,2,0,1,0.6666666666666666,0.0,0.2,0.0,1.0,1.0,47.0,0.4,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,719
1046_mastercard_debit,0.0,59.0,0.0,2,0,2,0.3333333333333333,0.0,0.3,0.0,1.0,-0.0,0.0,0.3,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,720
10470_mastercard_debit,0.1428571428571428,117.26428571428572,103.9087889861653,7,0,4,0.125,0.863120568566631,0.2714285714285714,0.0,1.0,-0.0,0.1142857142857143,0.3,0.0999999999999999,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,721
10471_mastercard_debit,249.4764397905759,70.05151832460733,48.45227594782996,191,1,4,0.015625,2.929498305126928,0.2324607329842932,0.0,0.9947643979057592,0.78580617164896,140.12565445026178,0.3,0.1031413612565444,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,1.0,722
10472_mastercard_debit,0.0,100.0,0.0,1,0,1,0.5,0.0,0.3,1.0,0.0,-0.0,0.0,0.3,0.7,0.0,1.0,4.6551959421217164e-05,0.9999999850000003,0.8888888888888888,0,0.0,0.3876146788990826,0
10473_visa_debit,19.0,554.0,0.0,1,0,1,0.5,0.0,0.3,0.0,1.0,-0.0,11.2,0.3,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,723
10474_mastercard_debit,463.3333333333333,149.61666666666665,47.67249381631578,6,0,1,0.1428571428571428,0.6500224216483541,0.2666666666666666,0.0,1.0,-0.0,268.53333333333336,0.3,0.0999999999999999,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,724
10475_mastercard_credit,5.0,75.33333333333333,36.363901514184825,3,0,1,0.25,0.9182958340544896,0.1666666666666666,0.3333333333333333,0.6666666666666667,-0.0,5.2,0.3,0.3,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,725
10476_visa_credit,36.14537444933921,218.7788986784141,333.47461096671395,227,1,9,0.1666666666666666,2.013811338440985,0.2696035242290748,0.1497797356828193,0.9911894273127754,4.5154094102416575,29.42995594713657,0.2999999999999999,0.2295154185022026,0.0,0.9955947136563876,7.54098615555473e-05,0.9999999981845131,0.9583333333333334,0,0.0,0.4482758620689655,4
10477_american express_credit,0.0,250.0,0.0,1,0,1,0.5,0.0,0.6,0.0,0.0,-0.0,0.0,0.2,0.7,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,726
10478_mastercard_debit,14.0,87.33333333333333,74.78145937775396,6,0,1,0.4285714285714285,1.2516291673878228,0.2666666666666666,0.0,1.0,1.4591479170272448,28.83333333333333,0.3,0.0999999999999999,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,727
1047_visa_debit,6.045454545454546,421.1777272727273,752.0009313313118,22,1,2,0.5652173913043478,1.1191194231256714,0.3136363636363636,0.4090909090909091,0.9090909090909092,3.481714572986072,20.37272727272727,0.2999999999999999,0.3272727272727272,0.0,1.0,5.7717854282720976e-05,0.9999999982769529,0.9722222222222222,0,0.0,0.3876146788990826,0
10480_mastercard_debit,37.66666666666666,67.63666666666667,30.37144139452312,15,0,1,0.0625,2.072905595320056,0.26,0.0,0.9333333333333332,-0.0,31.040000000000003,0.2999999999999999,0.1266666666666667,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,728
10482_visa_debit,0.0,39.0,14.142135623730953,2,0,2,0.3333333333333333,1.0,0.3,0.0,1.0,-0.0,0.0,0.3,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,729
10484_mastercard_debit,439.0,100.0,0.0,2,0,2,0.3333333333333333,0.0,0.2,0.0,1.0,-0.0,156.6,0.3,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,730
10485_mastercard_debit,0.0,338.875,248.46608588162155,4,0,1,0.2,1.0,0.2499999999999999,0.0,1.0,-0.0,0.0,0.3,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,731
10486_X_X,0.0,655.38,0.0,1,0,1,0.5,0.0,0.3,0.0,1.0,-0.0,0.0,0.5,0.1,0.0,1.0,0.00014424809613079514,0.9999999999668628,0.5,0,0.0,0.3876146788990826,0
10486_mastercard_credit,43.64496805111821,240.77346565495208,416.5663059920181,2504,1,55,0.0215568862275449,1.44374838697414,0.294888178913738,0.1573482428115016,0.9992012779552716,4.621908924449556,32.962220447284345,0.3,0.3403354632587859,0.0,0.9991876523151908,0.004628216522724437,0.9999999999990222,0.9972826086956522,11,270974.6651550505,0.3876146788990826,0
10487_mastercard_credit,0.0,252.6,61.31720802515392,5,1,1,0.3333333333333333,1.3709505944546687,0.3,0.2,0.6,0.7219280948873623,28.32,0.3,0.3399999999999999,0.0,1.0,7.672692676927131e-05,0.9999999975353621,0.95,0,0.0,0.3321637426900585,1
10488_mastercard_debit,315.0,86.14411764705882,64.61209949177703,17,0,1,0.2222222222222222,1.925410635240724,0.2764705882352941,0.0,1.0,1.73945419649189,201.5058823529412,0.3,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,732
10489_mastercard_debit,52.6,187.9272,109.07501277866837,25,0,1,0.2692307692307692,2.337906570104942,0.236,0.04,0.96,2.051346433249389,90.424,0.3,0.124,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,733
1048_mastercard_credit,0.0,72.99733333333334,16.020727831988992,6,0,6,0.0,1.2516291673878228,0.6,0.0,0.8333333333333334,-0.0,0.0,0.3,0.5,1.0,0.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,734
10490_mastercard_debit,59.5,44.556,32.35990227632546,4,0,1,0.0,2.0,0.3,1.0,0.75,-0.0,38.900000000000006,0.3,0.5,1.0,0.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,735
10491_mastercard_debit,3.0,199.8,103.0325191383769,5,0,4,0.1666666666666666,0.9709505944546686,0.26,0.0,1.0,-0.0,1.4,0.3,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,736
10492_mastercard_credit,19.5,255.41666666666663,165.45334873027082,12,0,1,0.4615384615384615,2.4182958340544896,0.3833333333333333,0.0,0.9166666666666666,2.355388542207534,8.15,0.2999999999999999,0.5333333333333333,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,737
10493_mastercard_debit,172.30714285714285,104.84028571428571,97.79232922164212,140,1,10,0.1773049645390071,2.797342950693281,0.2607142857142857,0.0,0.9928571428571428,4.245876031339613,107.93714285714286,0.3,0.1071428571428571,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,1.0,738
10495_mastercard_debit,111.0,210.0,22.360679774997894,5,0,1,0.1666666666666666,0.7219280948873623,0.1,0.0,0.8,-0.0,44.4,0.3,0.6,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,739
10496_visa_debit,218.42307692307693,58.66538461538461,35.285591306454734,26,0,3,0.074074074074074,2.295465679180292,0.2076923076923076,0.0,1.0,0.2351933818192414,119.53846153846152,0.2999999999999999,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,740
10497_mastercard_credit,14.68,45.2762,35.855133380730855,25,0,1,0.0769230769230769,3.323074189428569,0.32,0.72,0.92,0.4821791902022728,14.432,0.3,0.5,0.0,0.5,0.00010794664154435537,0.9999999960861881,0.9642857142857143,0,0.0,0.3321637426900585,1
10498_visa_debit,0.0,51.0,44.0,4,0,1,0.2,0.8112781244591328,0.15,0.0,1.0,-0.0,0.0,0.3,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,741
10499_mastercard_credit,0.25,67.744,42.48593793245007,4,0,1,0.0,2.0,0.3,0.0,0.75,-0.0,0.25,0.3,0.5,1.0,0.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,742
1049_visa_debit,0.0,92.97,61.05797040518133,5,0,2,0.1666666666666666,1.521928094887362,0.3,0.2,0.8,-0.0,0.0,0.3,0.1399999999999999,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,743
10500_mastercard_debit,0.0,47.95,0.0,1,0,1,0.5,0.0,0.3,0.0,1.0,-0.0,0.0,0.3,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,744
10501_mastercard_debit,33.57142857142857,92.07571428571428,92.35191912671094,35,1,4,0.0833333333333333,3.0594123891199816,0.2485714285714285,0.0,0.9714285714285714,0.6269948563165912,20.78857142857143,0.3,0.1628571428571428,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,1.0,745
10502_visa_credit,0.0,45.5325,19.21138413805731,2,0,2,0.0,1.0,0.35,0.0,0.5,-0.0,0.0,0.3,0.5,0.0,0.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,746
10503_visa_debit,60.0,125.0,0.0,1,0,1,0.5,0.0,0.3,0.0,1.0,-0.0,48.8,0.3,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,747
10505_mastercard_debit,67.38860103626943,279.570310880829,547.2647605277796,193,1,7,0.0515463917525773,1.1671256448359322,0.2683937823834196,0.0310880829015544,0.9896373056994818,2.828371917284504,42.31502590673576,0.2999999999999999,0.1958549222797927,0.0,1.0,5.423598253406931e-05,0.9999999955864504,0.95,0,0.0,0.13333333333333333,7
10506_mastercard_debit,0.0,39.95,0.0,1,0,1,0.5,0.0,0.1,0.0,1.0,-0.0,0.0,0.3,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,748
10507_visa_debit,287.0,5.0,0.0,1,0,1,0.5,0.0,0.1,0.0,0.0,-0.0,114.8,0.3,0.6,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,749
10509_mastercard_debit,41.489208633093526,80.89424460431654,59.87525008242127,139,0,6,0.05,2.937279444292898,0.2848920863309352,0.0071942446043165,0.9856115107913668,0.7721640819401996,39.60431654676259,0.3,0.1050359712230215,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,750
1050_mastercard_credit,0.0,34.0,0.0,1,0,1,0.5,0.0,0.3,0.0,1.0,-0.0,0.0,0.3,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,751
10511_visa_credit,51.0,54.394,0.0,1,0,1,0.0,0.0,0.3,0.0,0.0,-0.0,51.0,0.3,0.5,0.0,0.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,752
10512_visa_debit,1.0,9.121666666666666,8.055190955733657,3,0,2,0.0,0.9182958340544896,0.3,1.0,0.6666666666666667,-0.0,1.0,0.3,0.5,1.0,0.0,4.2287367708101235e-05,0.9999999885115128,0.9230769230769231,0,0.0,0.3321637426900585,1
10513_visa_debit,27.75,72.37375,40.137553821648304,8,0,1,0.1111111111111111,2.25,0.175,0.0,1.0,-0.0,20.425,0.3,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,753
10514_mastercard_debit,0.0,117.0,0.0,1,0,1,0.5,0.0,0.3,0.0,1.0,-0.0,17.2,0.3,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,754
10515_visa_debit,0.4545454545454545,37.4,25.182722251575584,11,0,5,0.3333333333333333,1.2776134368191154,0.3,0.0,1.0,1.2776134368191154,9.890909090909092,0.2999999999999999,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,755
10516_american express_credit,0.0,107.85714285714286,88.8752469690494,7,0,1,0.875,0.5916727785823275,0.3142857142857143,0.4285714285714285,0.7142857142857143,2.807354922057604,0.0,0.1999999999999999,0.5285714285714285,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,756
10517_american express_credit,0.0,93.75,42.69562819149833,4,0,1,0.8,1.5,0.475,0.0,0.75,2.0,0.0,0.2,0.475,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,757
10518_mastercard_debit,38.1,86.6,38.63849548485724,10,0,2,0.0909090909090909,1.9609640474436811,0.3,0.0,1.0,-0.0,46.98,0.2999999999999999,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,758
10519_visa_debit,0.0,56.5,0.0,1,0,1,0.5,0.0,0.3,0.0,1.0,-0.0,0.0,0.3,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,759
1051_american express_credit,0.0,100.0,0.0,1,0,1,0.5,0.0,0.3,0.0,0.0,-0.0,0.0,0.2,0.7,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,760
10520_mastercard_debit,0.0,34.0,0.0,2,0,2,0.3333333333333333,0.0,0.3,0.0,1.0,-0.0,0.0,0.3,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,761
10521_mastercard_debit,48.7,110.579,93.02022270572256,10,0,3,0.1818181818181818,2.046439344671016,0.3,0.0,1.0,0.4689955935892812,42.92,0.2999999999999999,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,762
10523_mastercard_debit,0.0,50.0,0.0,1,0,1,0.5,0.0,0.3,1.0,0.0,-0.0,0.0,0.3,0.7,0.0,1.0,3.5542237464456674e-05,0.9999999825517997,0.875,0,0.0,0.3876146788990826,0
10524_visa_debit,10.333333333333334,102.33333333333331,60.14427099344819,3,0,1,0.25,0.9182958340544896,0.3,0.0,1.0,-0.0,61.0,0.3,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,763
10525_visa_credit,0.0,32.215,0.0,1,0,1,0.0,0.0,0.6,1.0,0.0,-0.0,0.0,0.3,0.5,0.0,0.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,764
10526_visa_debit,10.666666666666666,76.5,24.753787588973125,3,0,1,0.5,0.9182958340544896,0.3,0.0,1.0,0.9182958340544896,10.466666666666669,0.3,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,765
10527_visa_debit,20.0,213.5,210.253022174078,4,0,1,0.2,1.5,0.3,0.0,1.0,-0.0,12.8,0.3,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,766
10528_visa_credit,0.0,34.742,0.0,1,0,1,0.0,0.0,0.3,1.0,0.0,-0.0,0.0,0.3,0.5,0.0,0.0,4.571580908663683e-05,0.9999999866493644,0.9333333333333333,0,0.0,0.3321637426900585,1
10529_visa_debit,0.0,117.0,0.0,1,0,1,0.5,0.0,0.3,0.0,1.0,-0.0,0.0,0.3,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,767
1052_visa_credit,0.0,42.877,21.97311837222928,3,0,1,0.0,0.9182958340544896,0.3333333333333333,0.0,0.6666666666666667,-0.0,12.333333333333334,0.3,0.5,0.0,0.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,768
10530_visa_debit,0.0,150.0,0.0,1,0,1,0.5,0.0,0.6,0.0,0.0,-0.0,0.0,0.3,0.7,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,769
10531_visa_debit,320.0,25.95,0.0,1,0,1,0.5,0.0,0.1,0.0,1.0,-0.0,132.6,0.3,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,770
10532_mastercard_debit,43.18367346938776,75.64897959183673,62.15989718208255,49,0,2,0.06,2.981004234509884,0.2693877551020408,0.0204081632653061,0.9591836734693876,0.4741327658091097,41.248979591836736,0.3,0.1387755102040816,0.0,1.0,4.2190023812344845e-05,0.9999999981693364,0.95,0,0.0,0.3876146788990826,0
10533_visa_credit,8.142857142857142,123.0,38.1051177665153,7,0,6,0.125,0.5916727785823275,0.3,0.0,1.0,-0.0,3.942857142857143,0.3,0.0999999999999999,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,771
10534_mastercard_debit,0.0,34.0,0.0,1,0,1,0.5,0.0,0.3,0.0,1.0,-0.0,0.0,0.3,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,772
10535_mastercard_debit,283.5,74.995,2.835498192558064,2,0,1,0.3333333333333333,1.0,0.6,0.0,1.0,-0.0,200.8,0.3,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,773
10536_mastercard_debit,0.0,91.475,12.056170619230627,2,0,1,0.3333333333333333,1.0,0.2,0.0,0.5,-0.0,0.0,0.3,0.2,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,774
10537_visa_debit,83.29032258064517,133.28870967741935,40.59421902536825,31,0,1,0.03125,2.380827358425025,0.2806451612903226,0.0,1.0,-0.0,46.44516129032258,0.3000000000000001,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,775
10538_visa_debit,0.0,125.0,0.0,1,0,1,0.5,0.0,0.6,0.0,0.0,-0.0,0.0,0.3,0.7,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,776
10539_visa_credit,0.0,20.965,19.06,4,0,3,0.0,0.8112781244591328,0.2499999999999999,0.75,0.75,-0.0,0.0,0.3,0.5,0.0,0.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,777
1053_visa_debit,0.0,25.0,0.0,1,0,1,0.5,0.0,0.3,1.0,0.0,-0.0,0.0,0.3,0.3,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,778
10540_visa_debit,22.5,23.97,5.656854249492381,2,0,1,0.3333333333333333,1.0,0.3,0.0,1.0,-0.0,82.7,0.3,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,779
10541_visa_credit,0.0,72.569,58.65757757528007,3,0,1,0.0,0.9182958340544896,0.2333333333333333,0.6666666666666666,0.3333333333333333,-0.0,0.3999999999999999,0.3,0.5,1.0,0.0,3.443912214548463e-05,0.9999999739537556,0.875,0,0.0,0.3321637426900585,1
10542_visa_debit,58.52941176470589,72.13835294117648,51.20267446987166,17,1,2,0.1666666666666666,2.4477979600193267,0.3294117647058823,0.4117647058823529,0.8823529411764706,1.7921951936824647,23.423529411764704,0.3,0.3235294117647059,0.0,1.0,0.00011052922433508023,0.9999999979900933,0.96,0,0.0,0.3310810810810811,2
10543_visa_debit,0.0,75.0,0.0,1,0,1,0.5,0.0,0.3,0.0,0.0,-0.0,0.0,0.3,0.3,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,780
10544_visa_debit,0.0,33.884,19.89232796833996,2,0,1,0.3333333333333333,1.0,0.3,0.0,1.0,1.0,96.4,0.3,0.3,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,781
10545_mastercard_credit,71.85714285714286,323.7042857142857,169.29591970443772,7,0,3,0.375,2.1280852788913944,0.3857142857142857,0.1428571428571428,0.7142857142857143,1.1488348542809166,44.62857142857143,0.3,0.2714285714285714,0.0,1.0,0.00013312295614512169,0.9999999992702727,0.95,0,0.0,0.3310810810810811,2
10546_mastercard_debit,0.0,275.99,0.0,1,0,1,0.5,0.0,0.3,0.0,1.0,-0.0,0.0,0.3,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,782
10547_visa_debit,0.0,77.3625,55.427210149889376,4,0,1,0.6,0.8112781244591328,0.2499999999999999,0.0,0.75,1.5,1.0,0.3,0.1999999999999999,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,783
10548_mastercard_debit,23.625,170.125,242.2315524451759,8,0,3,0.1111111111111111,0.5435644431995964,0.3,0.0,1.0,-0.0,23.475,0.3,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,784
10549_american express_credit,48.7872340425532,327.6595744680851,275.4558495827965,47,1,2,0.3333333333333333,2.871330682774345,0.5042553191489362,0.1702127659574468,0.9574468085106383,3.6824573435491135,29.221276595744683,0.1999999999999999,0.6574468085106382,0.0,1.0,0.0001226573376313386,0.9999999996257598,0.98,0,0.0,0.3876146788990826,0
1054_visa_debit,0.0,50.0,0.0,1,0,1,0.5,0.0,0.1,1.0,0.0,-0.0,0.0,0.3,0.3,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,785
10550_visa_debit,0.0,162.25,152.381511345701,2,0,1,0.3333333333333333,1.0,0.3,0.0,1.0,-0.0,0.0,0.3,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,786
10551_visa_debit,0.0,30.95,0.0,1,0,1,0.5,0.0,0.1,0.0,1.0,-0.0,0.0,0.3,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,787
10552_visa_debit,1.3333333333333333,115.31666666666666,115.99240546259914,9,0,2,0.2,1.6577427265048887,0.2555555555555555,0.2222222222222222,0.8888888888888888,0.7642045065086203,20.866666666666664,0.3,0.2111111111111111,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,788
10553_mastercard_credit,21.48148148148148,57.26425925925926,37.22675841338674,27,1,5,0.1071428571428571,3.5319412055466595,0.2740740740740741,0.2592592592592592,0.925925925925926,0.6793652793002186,15.785185185185185,0.3,0.5,1.0,0.6666666666666666,8.99270341779701e-05,0.999999997826075,0.975,0,0.0,0.3321637426900585,1
10555_american express_credit,6.333333333333333,120.41666666666669,65.38203580541528,12,0,1,0.6153846153846154,2.054585169337799,0.2666666666666666,0.0,0.9166666666666666,2.8553885422075336,16.533333333333335,0.2,0.6583333333333333,0.0,1.0,3.060247267834556e-05,0.9999999625000014,0.6666666666666666,0,0.0,0.3876146788990826,0
10556_mastercard_credit,0.0,117.0,0.0,1,0,1,0.5,0.0,0.3,0.0,1.0,-0.0,0.0,0.3,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,789
10557_visa_credit,0.0,43.259,0.0,1,0,1,0.0,0.0,0.3,1.0,0.0,-0.0,0.0,0.3,0.5,1.0,0.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,790
1055_visa_debit,0.0,46.5,17.67766952966369,2,0,1,0.6666666666666666,1.0,0.1,0.0,1.0,1.0,0.0,0.3,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,791
10560_visa_credit,0.0,117.0,0.0,1,0,1,0.5,0.0,0.1,0.0,1.0,-0.0,0.0,0.3,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,792
10561_mastercard_credit,0.0,75.0,0.0,1,0,1,0.5,0.0,0.3,0.0,0.0,-0.0,0.0,0.3,0.3,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,793
10562_visa_debit,0.0,47.223,5.112382027978741,2,0,1,0.3333333333333333,1.0,0.3,0.0,0.5,1.0,10.4,0.3,0.5,0.0,0.0,9.081615671593219e-05,0.9999999919514193,0.9230769230769231,0,0.0,0.3321637426900585,1
